Depth,DT,RHOB,NPHI,PEF,SGR,RT
3462.5208,62.66,2.585,3.40E-02,3.162,71.06,4.321
3500.7732,52.79,2.784,1.77E-02,5.462,17.63,19.01
3353.25,54.66,2.674,0.1299,3.272,33.53,58.28
3499.7136,70.7977,2.4154,0.279372,3.5953,34.8492,6.2492
3296.7168,54.4258,2.6911,0.132675,3.3628,40.056,21.56
3453.2244,77.64,2.436,0.1738,2.231,59.87,0.7256
3365.2896,57.68,2.683,6.36E-02,4.805,62.62,15.75
3505.3452,57.12,2.606,5.50E-02,4.586,38.6,12.15
3665.8224,75.19,2.379,0.1898,2.177,17.21,0.3601
3314.7,50.93,2.762,8.49E-02,3.4629,69.3502,52.217
3363.3084,55.59,2.715,0.1067,3.929,52.14,25.74
3504.4308,58.96,2.604,7.19E-02,4.805,23.54,9.622
3283.3056,54.1421,2.691,0.134121,3.5454,36.401,36.5395
3310.8828,66.74,2.704,0.1036,3.381,110.1,9.561
3343.3512,48.5639,2.8142,5.38E-02,4.1416,42.2319,2000
3613.404,55.589,2.5433,0.133241,4.0782,33.6469,17.7908
3519.5184,75.12,2.36,0.1306,2.012,32.02,12.39
3494.0676,56.75,2.632,4.31E-02,4.75,17.45,44.35
3664.908,71.68,2.611,0.2013,3.71,104.5,2.249
3306.9204,86.6,2.112,0.08899,1.903,36.63,10.9
3478.5228,78.15,2.288,0.1891,1.848,16.16,0.3296
3139.8972,58.2888,2.6299,13.314,4.4609,40.482,10.8273
3370.4784,52.7352,2.7291,0.109239,3.5181,34.6352,46.7844
3304.7868,63.06,2.481,0.1162,2.56,30.15,12.49
3083.052,61.4295,2.6358,21.5289,3.4112,50.6453,3.0972
3739.4388,53.3392,2.7314,0.100113,3.4,41.2033,47.4395
3473.1888,70.45,2.368,0.1341,2.943,37.3,40.97
3261.0552,49.0564,2.8129,5.54E-02,3.764,56.5865,76.2066
3471.6648,63.81,2.533,9.44E-02,3.381,38.93,12.94
3400.494,51.11,2.712,0.01133,4.696,53.73,38.23
3423.0492,61.5,2.546,0.1241,3.874,35.05,11.85
3488.7336,53.71,2.664,0.02172,5.681,50.73,19.64
3407.3592,55.8144,2.6382,0.164858,3.1671,28.6607,11.8014
3619.95,60.33,2.663,6.44E-02,4.312,75.56,7.581
3299.7576,51.86,2.711,0.1038,3.546,75.62,22.3
3499.4088,58.4254,2.6487,0.159167,3.7611,48.1195,20.9303
3081.528,53.5775,2.7565,11.1258,3.8023,56.2769,8.3856
3494.0636,56.52,2.664,15.72,3.434,40.72,53.42
3498.3308,57.38,2.647,17.6,3.253,61.3,5.409
3176.4732,60.2409,2.6041,18.4681,3.2435,57.346,5.1461
3176.778,59.8492,2.6049,18.5984,3.1776,51.8923,5.2402
3578.1996,58.711,2.6854,0.135201,3.5547,39.5053,61.6698
3422.2872,53.81,2.674,4.61E-02,4.586,48.08,20.1
3304.482,65.17,2.453,0.1253,2.505,31.16,16.99
3341.6676,54.32,2.662,5.00E-02,4.312,24.38,57.03
2992.6788,57.0511,2.6657,0.112742,3.4942,33.0355,2000
3533.9964,79.03,2.332,0.1956,2.012,49.66,5.204
3176.9304,59.4715,2.6069,18.5127,3.1848,49.1232,5.7123
3581.3928,85.24,2.592,0.3568,3.6,126.1,2.34
2992.5264,57.1502,2.6601,0.117856,3.5005,33.5226,2000
3646.3111,55.32,2.7,13.39,3.457,48.95,71.49
3260.9028,48.8647,2.8159,5.42E-02,3.805,56.9219,67.8757
3341.3628,51.93,2.648,1.94E-02,4.641,29.79,60.35
3523.0196,54.23,2.697,13.31,3.352,53,26.62
3525.7628,66.05,2.47,25.64,3.284,49.66,20.31
3630.4615,49.65,2.811,7.013,3.494,36.01,150
3534.606,79.12,2.299,0.1795,2.012,31.27,6.666
3498.4872,58.37,2.59,7.17E-02,4.86,26.71,18.91
3633.9667,52.09,2.759,11.18,3.448,31.4,105.7
3636.2527,51.38,2.761,8.996,3.497,67.71,73.38
3489.648,52.22,2.687,0.01375,4.86,46.83,31.19
3366.3564,50.21,2.766,1.21E-03,5.079,22.55,84.23
3636.7099,52.15,2.751,9.38,3.499,72.19,75.58
3311.1876,66.57,2.68,0.1497,3.162,103.4,9.713
3334.5048,52.65,2.686,6.91E-03,4.805,44.89,34.94
3521.1948,78.58,2.282,0.182,1.848,29.63,13.16
3515.556,68.13,2.518,0.2317,3.765,22.73,6.027
3483.8568,76.17,2.301,0.18,1.958,18.41,0.2688
3636.8623,51.87,2.758,9.088,3.516,72.81,84.85
3496.6584,62.31,2.521,0.1031,5.024,15.74,32.56
3281.7789,58.26,2.649,0.159399,3.834,26.3602,30.2
3479.5896,76.85,2.307,0.1922,2.012,25.13,0.4514
3345.4776,61.24,2.505,0.2035,3.053,20.65,80.24
3536.13,79.49,2.257,0.1708,2.012,44.88,31.74
3291.528,62.97,2.622,0.1927,2.779,63.91,3.346
3399.5796,54.07,2.639,4.34E-02,4.86,38.06,31.89
3535.8252,79.22,2.26,0.1666,2.012,27.85,37.22
3441.642,56.42,2.636,3.76E-02,4.86,40.66,11.11
3339.6864,53.77,2.604,3.22E-02,5.134,33.46,34.27
3261.2004,53.47,2.707,0.1259,3.546,56.14,6.849
3435.2412,66.65,2.668,0.1356,3.71,109,6.027
3276.5928,52.26,2.739,6.28E-02,3.929,39.25,45.85
3426.0972,64.6,2.447,0.2047,3.381,37.87,19.34
3421.9824,51.93,2.713,4.54E-02,4.312,55.82,24.49
3492.696,52,2.691,0.01281,4.641,36.69,34.85
3345.7824,60.32,2.528,0.1916,3.381,27.42,81.7
3611.7204,77.28,2.599,0.1923,4.477,66.85,3.681
3461.1492,58.41,2.595,3.33E-02,3.6,41.59,11.27
3353.0976,54.89,2.656,0.1362,3.326,31.77,60.96
3485.6856,64.96,2.597,0.1748,4.969,29.49,4.26
3276.7452,52.59,2.729,6.41E-02,3.984,37.5,39.48
3479.4372,77.08,2.307,0.1997,2.067,25.9,0.4514
3366.204,50.35,2.727,4.85E-03,5.024,21.25,68.57
3346.0872,59.18,2.556,0.1769,3.436,29.21,70.92
3541.464,78.85,2.262,0.1552,1.739,23.82,22.75
3446.214,79.8,2.324,0.3351,3.326,24.26,2.097
3329.7804,58.84,2.737,0.1205,3.326,47.65,6.88
3462.3684,61.48,2.604,2.61E-02,3.381,63.34,5.265
3669.1752,79.45,2.236,0.1871,1.793,12.42,0.9695
3437.832,57.58,2.675,3.07E-02,4.148,57.54,10.63
3490.2576,52.42,2.693,0.01108,5.407,36.75,26.32
3506.412,61.54,2.549,9.62E-02,5.243,27.89,11.11
3410.4,58,2.575,0.1563,4.093,47.71,13.19
3310.2732,58.88,2.636,3.38E-02,3.546,31.37,15.23
3338.01,53.88,2.704,8.04E-02,4.805,22.37,10.02
3512.6604,70.46,2.416,0.2545,3.71,18.83,33.9
3311.6448,65.21,2.546,0.1699,2.724,42.18,16.32
3528.9672,78.49,2.228,0.1372,1.903,15.68,80.73
3461.3016,58.09,2.617,2.27E-02,3.655,45.09,10.41
3350.3544,61.3,2.543,0.1901,3.217,52.64,34.97
3356.298,52.76,2.658,9.20E-02,3.874,42.05,16.69
3355.6884,57.43,2.584,0.1663,3.436,37.52,43.74
3445.7568,72.51,2.481,0.1954,3.162,26.03,2.98
3484.1616,76.55,2.292,0.1891,1.848,22.78,0.2383
3344.2584,53.14,2.682,0.1206,3.436,26.22,45.39
3373.6716,51.82,2.65,2.51E-02,4.75,51.56,30.64
3307.9872,76.42,2.294,0.135,2.286,30.62,13.77
3342.1248,57.19,2.629,0.1158,3.491,18.5,60.53
3306.3108,83.33,2.191,0.08097,1.958,36.34,8.434
3416.8008,55.74,2.64,9.69E-02,4.641,42.96,7.824
3284.5176,55.6,2.654,0.1311,3.217,84.58,45.21
3630.7704,67.18,2.649,0.196,4.258,72.87,4.625
3441.1848,54.49,2.676,0.0224,4.75,71.1,18.12
3541.3116,78.28,2.276,0.1617,1.739,31.06,20.56
3378.8532,52.56,2.746,0.04061,3.272,40.58,16.17
3406.2852,59.97,2.598,0.1942,3.381,111,6.91
3506.1072,60.33,2.561,8.27E-02,4.86,28.29,12.73
3251.7588,59.6975,2.6216,0.177894,3.2627,59.6798,62.747
3364.23,61.6415,2.584,0.19768,3.8355,36.0491,26.3901
3472.5792,70.49,2.36,0.1219,2.888,22.48,44.63
3365.7468,52.63,2.669,0.03116,5.243,34.3,27.63
3288.7848,52.02,2.664,5.82E-02,4.148,32.07,38.41
3747.2112,54.9951,2.7062,0.135671,3.3829,44.1002,6.9616
3367.1184,50.14,2.813,-5.90E-05,4.969,30.43,91.97
3770.8332,52.4987,2.6971,0.120118,3.6094,45.1273,27.0936
3272.7828,54.12,2.631,7.93E-02,4.038,50.08,38.02
3307.0728,86.47,2.112,0.08922,1.848,27.76,11.39
3492.3984,64.2765,2.5481,0.248187,4.6062,72.1226,16.8206
3320.6364,56.66,2.644,0.1419,3.381,15.89,78.02
3311.652,57.5275,2.6206,0.175352,3.264,39.414,32.6208
3039.3132,59.6009,2.6838,0.139523,4.0332,26.0526,194.883
3472.122,68.34,2.415,0.1086,2.834,16.82,25.89
3190.494,62.3967,2.6048,18.4337,4.0601,67.1534,45.1169
3456.4248,78.64,2.488,0.2035,3.381,132.9,3.742
3448.3476,62.99,2.596,0.1364,4.422,38.73,2.95
3370.6308,52.5467,2.7321,0.102888,3.5635,32.8567,54.6925
3522.5664,79.21,2.259,0.1513,1.903,27.51,30.16
3383.1204,75.54,2.353,0.1801,2.177,35.04,7.093
3437.5272,53.7,2.685,1.46E-02,4.696,47.71,16.81
3406.7496,53.4715,2.7052,0.12459,3.4089,25.466,17.209
3798.57,59.5843,2.6395,0.167561,3.8775,46.752,5.4427
3435.8508,64.39,2.667,0.2176,4.531,119.1,7.062
3118.4088,59.8131,2.5734,0.202219,3.8505,34.3144,625.887
3579.7236,54.3147,2.7403,9.91E-02,3.7159,29.3657,184.884
3509.3076,61.39,2.562,0.1275,4.641,19.61,7.215
3304.6344,64.13,2.466,0.1233,2.669,30.22,14.28
3526.0788,52.2905,2.8098,7.00E-02,3.7046,42.6421,41.7383
3175.254,61.5217,2.5984,18.9029,3.1436,44.4348,5.3464
3396.684,51.61,2.693,0.0109,5.134,30.63,40.7
3336.9432,76.73,2.595,0.2097,3.655,135.6,2.828
3172.5108,58.1478,2.6529,15.9112,3.5648,33.3709,33.3341
3665.9748,76.43,2.339,0.1873,1.958,12.97,0.2991
3274.314,56.0671,2.6924,14.0753,3.4554,29.0939,10.5844
3745.3824,53.2013,2.7823,0.110548,3.3841,60.6328,9.8314
3816.7056,56.2906,2.6966,0.135017,4.207,40.1692,14.5056
3326.58,56.3,2.649,0.133,3.6,31.78,15.59
3639.9216,58.8226,2.6768,0.164739,3.8495,34.9731,2.4925
3492.246,64.7774,2.549,0.256101,4.951,73.6213,15.4299
3390.4356,65.63,2.433,0.1237,2.724,48.64,28.66
3303.2628,61.13,2.571,0.159,2.998,57.28,5.722
3371.6904,52.27,2.706,8.87E-02,3.217,38.92,17.36
3608.07,51.6005,2.4271,0.102609,4.3122,33.7474,1480.43
3282.384,52.39,2.726,8.75E-02,3.381,56.3,35.49
3499.2492,53.38,2.694,2.36E-02,4.969,28.73,22.54
3459.7776,56.2,2.629,3.33E-02,4.477,45.18,24.37
3663.384,71.95,2.46,0.171,2.56,28.97,0.7561
3375.8052,51.74,2.613,4.39E-02,4.203,45.92,18.67
3131.2104,62.3096,2.5957,0.21409,3.6901,50.4673,15.8934
3174.7968,63.7942,2.5601,21.2183,3.2925,43.2772,11.3013
3241.548,73.253,2.3391,0.316308,3.6015,30.3447,32.3128
3156.3564,68.0031,2.5358,0.247126,3.8165,39.3273,3.3926
3423.2016,62.33,2.535,0.1405,3.874,40.06,12.46
3400.7988,51.44,2.695,0.01119,4.805,71.85,32.99
3442.7088,61.1,2.56,8.89E-02,4.586,37.96,10.54
3648.2964,63.89,2.65,0.1672,4.258,67.7,6.91
3770.6808,52.9084,2.6805,0.124013,3.5824,49.5163,25.6453
3499.866,69.421,2.4403,0.269788,3.5921,35.6365,5.3493
3776.6244,58.7431,2.6494,0.161945,4.0559,49.234,6.427
3457.644,68.05,2.646,0.2135,4.641,101,6.484
3314.8524,50.9302,2.76,0.086382,3.3385,67.7148,46.5805
3669.3276,79.33,2.236,0.1848,1.793,12.35,0.9084
3025.902,57.1365,2.7056,13.7763,3.7587,28.5847,18.4175
3288.6324,53.59,2.635,7.95E-02,4.586,42.79,39.94
3084.8808,66.9288,2.6797,0.165872,3.9306,31.5487,29.4442
3496.8108,61.78,2.531,9.90E-02,4.969,16.57,28.36
3355.6956,49.8,2.773,7.10E-02,4.024,59.82,322.088
3766.1088,52.2325,2.6405,0.12648,3.3059,49.5536,9.6535
3435.0888,62.51,2.676,8.94E-02,4.148,93.05,6.606
3367.2708,50.07,2.781,3.58E-03,4.75,50.48,75.12
3292.4496,62.0151,2.5662,20.7822,3.3482,30.6028,5.8262
3366.966,50.21,2.833,-0.001923,4.86,16.81,102.6
3302.0436,62.14,2.655,0.1456,3.272,57.6,3.346
3380.682,54.63,2.763,6.42E-02,3.655,45.32,8.677
3518.4516,67.22,2.482,0.1429,2.396,37.18,5.052
3728.3136,55.7786,2.7078,0.129994,4.287,21.8724,35.0339
3406.5972,51.8514,2.7391,0.101684,3.5153,25.9958,22.2303
3270.0396,54.69,2.688,0.1117,3.546,57.33,6.91
3287.2608,53.22,2.721,7.78E-02,3.6,53.7,57.12
3315.0048,50.9395,2.758,8.48E-02,3.279,64.6699,42.3151
3640.074,58.4898,2.6488,0.180352,3.7984,36.1362,2.0948
3129.8388,66.4696,2.5319,0.250059,3.5684,43.3528,22.0602
3608.2224,51.7692,2.4158,0.109524,4.2864,33.8072,669.713
3118.5612,59.5977,2.5824,0.200998,3.791,34.4044,1001.63
3241.8528,71.2416,2.3466,0.315208,3.4402,29.4849,11.0135
3132.4296,62.7444,2.5772,0.224027,3.6778,53.8036,38.77
3132.582,62.7721,2.5854,0.21892,3.7055,54.3498,36.1598
3543.5936,53.51,2.755,10.53,3.466,44.29,15.68
3633.8143,52.4,2.745,11.76,3.435,29.35,81.54
3665.6772,52.9961,2.5126,0.016395,4.9778,39.58,1700.44
3665.8296,53.6025,2.4788,1.89E-02,4.9756,36.9631,1987.59
3666.1344,54.6119,2.465,0.048797,4.971,34.3997,2000
3311.4969,62.67,2.515,0.235293,3.739,33.1014,2.605
3312.2589,66.51,2.534,0.257404,4.1209,32.9,2.117
3389.2164,62.97,2.473,0.1925,2.943,37.91,42.19
3293.5092,69.8,2.375,0.302,2.834,46.68,5.235
3669.6396,62.5241,2.5674,0.13319,4.661,41.0754,6.1606
3669.792,63.1404,2.5549,0.12111,5.1092,46.1121,9.7808
3670.2492,65.7996,2.5044,0.133159,5.1982,46.363,12.3187
3670.554,64.7418,2.502,0.142161,5.1333,45.6913,10.4807
3670.8588,64.0126,2.5259,0.124114,5.1495,45.47,11.6373
3671.316,60.8394,2.5733,8.25E-02,5.187,45.3547,22.4325
3671.6208,60.4776,2.5892,0.071353,5.3728,48.2488,48.3661
3671.7732,60.9216,2.5892,7.36E-02,5.43,50.7156,74.1308
3672.6876,63.7798,2.5288,0.14108,4.6522,41.02,17.887
3672.84,64.0128,2.5214,0.148609,4.5419,43.3756,13.4707
3674.6688,68.5591,2.4709,0.149383,5.0102,49.77,81.1169
3674.9736,66.7218,2.4728,0.137236,5.2937,51.7435,968.694
3675.4308,61.9481,2.5704,0.137963,4.5715,63.4662,1023.71
3293.6616,70.16,2.374,0.304,2.943,47.05,4.869
3343.8012,53.49,2.675,0.1326,3.436,37.57,31.74
3387.6924,59.71,2.677,0.1728,3.874,34.92,5.6
3404.9136,55.6,2.653,0.1422,3.436,43.76,6.209
3681.6792,58.8161,2.5947,0.142902,3.9902,47.65,215.562
3357.822,51.58,2.711,0.09801,3.491,30.37,15.62
3776.9292,58.1253,2.6652,0.155338,4.07,60.7955,6.2456
3683.0508,58.5726,2.647,0.10608,4.9975,52.7312,4.6197
3683.3556,57.5908,2.6464,7.21E-02,5.264,50.4006,16.036
3683.8128,57.2784,2.6512,5.34E-02,5.2659,50.1213,12.2242
3684.1176,57.1163,2.6618,0.048242,5.274,47.6431,10.8763
3684.4224,56.9543,2.673,4.43E-02,5.2646,46.416,13.5176
3687.0132,67.7468,2.4408,0.228503,3.7476,60.5448,72.347
3687.1656,67.5987,2.435,0.230811,3.6889,62.4543,70.6691
3298.8504,58.0039,2.6383,0.170677,3.4876,46.0195,7.5672
3693.1092,56.5195,2.7306,6.78E-02,4.394,70.5999,5.4814
3693.414,54.488,2.7029,3.45E-02,5.0286,61.8764,29.299
3694.0236,57.8282,2.6149,0.030431,4.5862,40.9404,98.3758
3696.1572,54.4397,2.6584,4.03E-02,5.1732,45.9565,18.3866
3696.7668,51.8486,2.7026,1.62E-02,5.423,28.622,185.397
3696.9192,51.7325,2.7137,1.49E-02,5.434,31.1619,201.713
3697.0716,51.71,2.7224,1.38E-02,5.4276,31.79,278.723
3697.5288,53.3005,2.7063,1.86E-02,5.381,37.6805,1987.14
3698.1384,60.4624,2.5801,0.060162,5.133,34.177,2000
3698.4432,64.5424,2.51,9.22E-02,4.7455,33.1345,2000
3698.748,66.9531,2.4607,0.122445,4.158,34.3968,2000
3699.0528,65.0889,2.459,0.140433,3.1549,35.2849,2000
3699.51,61.8188,2.5499,0.131545,3.499,34.6099,1032.79
3700.1196,58.9437,2.6224,9.91E-02,3.439,35.0738,72.426
3701.034,60.2735,2.6295,7.05E-02,3.4004,40.668,27.3336
3701.3388,59.0124,2.6639,6.57E-02,3.333,36.2751,33.1218
3701.796,63.0089,2.6908,6.50E-02,3.4414,36.9018,13.6516
3702.1008,65.6611,2.6403,0.082532,3.3586,44.9675,9.0355
3702.2532,67.7877,2.5932,9.87E-02,3.1421,46.26,6.8656
3702.8628,77.5649,2.3938,0.160652,2.657,61.02,4.1935
3703.0152,78.6514,2.3564,0.168287,2.5016,61.2665,4.311
3703.4724,79.412,2.296,0.175478,2.2834,55.14,4.2003
3703.7772,79.3541,2.291,0.176616,2.2362,48.6408,1.8514
3704.082,79.2902,2.2918,0.179913,2.1507,45.25,1.1101
3704.6916,78.882,2.305,0.18318,2.4173,58.61,0.4518
3705.1488,79.4112,2.3268,0.185137,2.377,48.7505,0.4337
3705.7584,72.2446,2.4739,0.166718,3.124,69.5983,0.6412
3707.2824,54.8755,2.6612,0.123447,4.0557,27.47,37.7863
3708.1968,54.9843,2.7684,9.31E-02,3.9193,19.8768,113.283
3709.7208,56.3015,2.7067,8.40E-02,4.437,28.1419,66.2666
3710.7876,54.3687,2.7543,6.05E-02,5.1629,49.8275,15.8753
3711.3972,51.9167,2.788,6.64E-02,4.5181,29.3479,477.729
3713.5308,56.0984,2.7321,0.102529,4.776,32.0813,17.1522
3713.988,55.0244,2.7332,9.71E-02,4.2352,23.1552,53.0286
3715.2072,54.4402,2.788,5.81E-02,4.3502,34.8423,13.1737
3716.274,52.275,2.7093,2.94E-02,4.7147,34.17,32.1764
3716.7312,52.3469,2.6217,0.019229,5.28,35.0183,215.779
3718.56,53.3914,2.6782,1.58E-02,5.2891,27.5879,73.8406
3719.1696,57.3119,2.682,2.23E-02,4.9081,30.3123,31.7741
3719.4744,61.9795,2.664,4.71E-02,4.5774,36.02,15.595
3720.084,61.8317,2.6476,8.58E-02,4.5828,67.69,4.4966
3721.7604,64.5159,2.5972,9.05E-02,3.434,33.5702,11.1936
3722.37,68.2097,2.638,0.117111,3.5932,70.297,3.622
3722.6748,70.8443,2.6574,0.143069,3.9454,80.39,3.7913
3174.1872,61.3139,2.6102,18.2682,3.6149,46.2515,13.8
3727.0944,59.639,2.5769,0.146132,4.5982,24,32.3134
3298.698,56.1559,2.6692,0.153234,3.5221,42.3403,12.0631
3129.3816,63.7807,2.5983,0.214313,3.7069,39.2603,26.6549
3770.5284,53.3181,2.6639,0.127908,3.5555,53.9052,24.197
3357.8292,61.56,2.6089,18.6071,3.5229,26.2719,6.2002
3274.4664,55.2738,2.7056,13.672,3.5162,29.639,10.1574
3738.8292,51.8231,2.7342,0.110647,3.3784,51.2485,53.5737
3002.1276,54.7336,2.7554,8.97E-02,3.8178,36.1999,524.325
3514.6488,51.2256,2.7953,8.05E-02,3.4691,34.5597,52.0259
3580.1808,55.2377,2.7295,0.109878,3.7094,26.1525,55.0047
3615.8424,56.4931,2.6886,0.11727,4.3723,41.5839,9.8706
3499.104,56.2121,2.6086,8.36E-02,3.2754,30.0347,42.432
3771.138,52.0861,2.6767,0.120931,3.5811,40.1946,27.7767
3736.086,60.561,2.5599,0.158844,4.035,59.2,2000
3736.6956,63.2914,2.5144,0.186073,3.6827,52.25,816.754
3346.5516,62.8612,2.5738,0.212872,3.8569,31.3378,5.8478
3737.9148,65.5638,2.4746,0.201749,3.675,26.9135,41.0037
3738.372,63.6641,2.5253,0.176353,3.9174,22.0506,868.334
3738.5244,63.3609,2.5386,0.168488,3.937,23.151,1004.31
3739.2864,59.7281,2.6017,0.116267,5.1391,19.19,157.261
3255.1116,65.212,2.5494,0.220147,3.6328,33.3379,23.2736
3741.42,54.3089,2.6549,0.147205,3.2932,56.5862,22.2991
3132.2772,62.6033,2.5699,0.227852,3.6652,53.259,40.4051
3129.6864,65.8486,2.5528,0.239542,3.6157,41.5978,25.1371
3743.2488,56.7033,2.6619,0.103296,4.4314,39.1043,78.5396
3744.1632,54.2399,2.7288,5.17E-02,5.3048,43.7809,21.6457
3745.23,56.7538,2.6395,0.100733,4.4528,33.9148,16.9298
3190.9512,65.562,2.489,25.3602,3.3331,53.1002,47.8814
3486.4548,56.5372,2.7163,0.12266,3.7713,44.2131,2000
3283.6104,55.8555,2.6796,0.148019,3.5643,33.1138,20.6893
3297.174,53.7358,2.7102,0.126148,3.2978,44.6455,24.1381
3212.4396,58.6319,2.6792,15.7663,3.378,57.3592,3.2365
3750.1068,60.3143,2.5597,0.166447,3.513,39.1781,24.2591
3355.848,50.2085,2.7678,8.49E-02,3.9145,65.1481,311.79
3085.0332,69.1231,2.6654,0.176009,3.8573,31.3773,27.4354
3754.5264,53.2903,2.6724,3.18E-02,5.57,24.5387,369.322
3755.136,53.122,2.6708,2.96E-02,5.489,28.6025,45.1189
3755.7456,53.2168,2.698,5.82E-02,5.28,34.6797,121.233
3505.0476,49.8608,2.6347,1.99E-02,4.3304,57.0106,116.263
3608.9844,52.5474,2.6905,0.108091,4.2553,29.2756,57.5853
3298.5456,54.5595,2.6973,0.136807,3.6234,41.031,19.5926
3274.6188,55.0555,2.7031,13.7281,3.5637,26.7429,9.9033
3357.9816,61.2004,2.6109,18.8922,3.62,27.6218,6.0563
3760.7748,53.6256,2.6655,5.14E-02,5.483,25.6993,1677.58
3761.994,55.3587,2.6437,0.053723,5.4162,19.4445,10.7713
3762.1464,55.3006,2.637,5.20E-02,5.426,18.0988,8.7899
3762.6036,54.3959,2.6685,4.68E-02,5.4271,19.113,18.3863
3763.0608,57.1126,2.6904,8.82E-02,4.4971,24.19,14.2969
3409.4928,64.655,2.617,0.220275,3.5974,46.1028,1.9903
3081.6804,54.0049,2.7533,12.1305,3.6811,55.1521,7.6241
3766.2612,64.6749,2.6541,0.133732,3.7815,66.66,4.0641
3767.328,56.7441,2.6983,5.47E-02,4.359,40.7932,13.8218
3767.6328,58.0485,2.708,8.00E-02,4.2769,34.3661,8.69
3768.5472,62.5293,2.5945,0.144246,3.668,25.5387,2.142
3768.852,62.5382,2.5734,0.135961,3.3132,27.9484,2.4989
3769.0044,62.6256,2.5696,0.131316,3.3001,31.2539,3.1325
3769.3092,64.2629,2.562,0.127302,3.381,36.3968,4.6067
3770.376,76.1249,2.4659,0.161791,2.8986,76.3299,2.431
3771.7476,78.3068,2.3308,0.151481,2.357,35.891,4.7516
3772.0524,77.4994,2.3254,0.147582,2.4413,38.5208,27.8954
3772.662,75.7456,2.3132,0.142574,2.3931,47.35,55.9576
3774.0336,76.3912,2.2958,0.148457,2.315,28.2422,2000
3774.4908,76.7718,2.2926,0.15267,2.3991,33.15,824.997
3774.6432,76.7243,2.301,0.154692,2.4743,35.1952,244.777
3775.1004,74.9829,2.4056,0.161407,2.5421,42.2804,60.4182
3493.7588,56.48,2.638,16.26,3.374,43.29,55.22
3496.6544,55.6,2.621,17.54,3.356,38.73,21.28
3298.2408,52.7459,2.7297,0.114708,3.7308,43.3581,29.2001
3304.3368,70.447,2.4223,0.301176,3.1817,38.3702,4.0558
3252.0636,75.2606,2.4196,0.283173,3.707,21.653,3.381
3778.9104,60.342,2.595,0.141034,3.908,37.4933,2000
3779.3676,57.8553,2.6505,9.70E-02,3.7687,36.769,287.092
3779.52,56.7298,2.6701,8.49E-02,3.776,40.6651,219.94
3780.282,60.0733,2.6315,9.60E-02,3.6778,57.08,15.3782
3780.7392,64.8953,2.5657,0.114631,3.204,58.3349,12.3056
3781.044,68.6986,2.565,0.141067,3.3159,59.4845,7.119
3781.1964,70.8251,2.5748,0.158963,3.6172,72.8995,4.7741
3781.5012,72.9296,2.585,0.183912,3.7625,98.79,4.0169
3787.7496,60.2524,2.5576,9.47E-02,4.7568,26.3648,2000
3788.5116,64.1601,2.4934,0.14258,4.142,25.0737,518.867
3788.9688,64.3568,2.4842,0.159777,3.5864,31.5558,600.884
3789.1212,64.0653,2.4953,0.155444,3.576,34.1701,438.146
3789.2736,63.6339,2.5147,0.144828,3.6023,34.65,187.515
3789.5784,62.2097,2.5665,0.113274,3.518,39.3574,29.1299
3790.0356,64.0261,2.6307,9.35E-02,3.4685,45.9952,13.0828
3790.4928,67.0094,2.6522,0.147446,3.849,75.6,7.4599
3790.6452,66.7012,2.6546,0.165053,4.1072,91.0729,5.4518
3792.3216,61.0217,2.5353,9.43E-02,5.449,32.6234,49.0983
3792.7788,60.3842,2.5848,0.108746,4.9628,47.5986,42.8751
3793.0836,59.8511,2.5994,0.125734,4.4863,55.41,42.431
3793.3884,58.8765,2.6307,0.123757,4.3944,55.4021,50.9004
3129.534,64.8744,2.5765,0.226995,3.664,40.2213,26.897
3238.9545,53.43,2.815,4.32E-02,3.974,45.3192,24.63
3238.8021,54.15,2.828,3.26E-02,4.136,37.7791,30.78
3283.3029,56.96,2.673,0.153099,3.891,43.5901,18.69
3387.9972,62.08,2.608,0.2002,3.436,67.41,6.545
3323.3796,55.58,2.669,6.69E-02,3.272,41.74,35.88
3406.8948,59.68,2.603,0.2093,3.546,60.83,6.666
3368.0328,51.46,2.692,5.95E-02,3.326,53.27,12.46
3261.048,54.36,2.685,0.1471,3.819,53.74,6.24
3799.4844,67.0992,2.5688,0.154152,4.1365,58.84,47.9887
3799.7892,67.0792,2.5856,0.143637,4.7881,57.2517,27.8371
3800.2464,66.3381,2.5758,0.134436,4.9082,50.3736,9.2628
3800.3988,65.9774,2.5668,0.12988,4.7654,45.9038,8.336
3800.7036,65.0343,2.5606,0.117543,4.932,39.5654,8.1537
3801.4656,57.1833,2.6661,7.32E-02,4.8301,41.63,10.0502
3801.9228,53.0698,2.7211,4.43E-02,5.003,39.0722,16.1342
3802.0752,52.6251,2.7312,4.17E-02,4.9879,38.86,20.2639
3802.6848,56.1008,2.6859,7.07E-02,4.7209,47.89,18.6666
3802.8372,57.8479,2.653,0.082982,4.8402,47.3968,14.7431
3803.4468,64.5918,2.5129,0.129069,4.9887,35.3702,10.68
3803.7516,64.6139,2.4856,0.136139,5.1125,29.8068,13.8674
3804.2088,62.9383,2.558,0.1244,4.9726,28.4237,15.9815
3804.5136,60.7371,2.6271,0.122216,4.553,33.9131,14.0508
3804.9708,60.7568,2.6566,0.124487,3.9671,43.2097,4.8982
3805.428,60.1537,2.674,0.105373,3.5977,57.3658,4.0998
3805.8852,58.0014,2.6962,0.069258,3.995,67.94,4.9731
